#ItemType	(未設定)																																																																																																																										
#.id	.uri	.pos_index[0]	.publish_status	.feedback_mail[0]	.cnri	.doi_ra	.doi	.edit_mode	.metadata.item_30002_title0[0].subitem_title	.metadata.item_30002_title0[0].subitem_title_language	.metadata.item_30002_creator2[0].creatorAffiliations[0].affiliationNameIdentifiers[0].affiliationNameIdentifier	.metadata.item_30002_creator2[0].creatorAffiliations[0].affiliationNameIdentifiers[0].affiliationNameIdentifierScheme	.metadata.item_30002_creator2[0].creatorAffiliations[0].affiliationNameIdentifiers[0].affiliationNameIdentifierURI	.metadata.item_30002_creator2[0].creatorAffiliations[0].affiliationNames[0].affiliationName	.metadata.item_30002_creator2[0].creatorAffiliations[0].affiliationNames[0].affiliationNameLang	.metadata.item_30002_creator2[0].creatorAlternatives[0].creatorAlternative	.metadata.item_30002_creator2[0].creatorAlternatives[0].creatorAlternativeLang	.metadata.item_30002_creator2[0].creatorMails[0].creatorMail	.metadata.item_30002_creator2[0].creatorNames[0].creatorName	.metadata.item_30002_creator2[0].creatorNames[0].creatorNameLang	.metadata.item_30002_creator2[0].creatorNames[0].creatorNameType	.metadata.item_30002_creator2[0].creatorType	.metadata.item_30002_creator2[0].familyNames[0].familyName	.metadata.item_30002_creator2[0].familyNames[0].familyNameLang	.metadata.item_30002_creator2[0].givenNames[0].givenName	.metadata.item_30002_creator2[0].givenNames[0].givenNameLang	.metadata.item_30002_creator2[0].nameIdentifiers[0].nameIdentifier	.metadata.item_30002_creator2[0].nameIdentifiers[0].nameIdentifierScheme	.metadata.item_30002_creator2[0].nameIdentifiers[0].nameIdentifierURI	.metadata.item_30002_creator2[1].creatorAffiliations[0].affiliationNameIdentifiers[0].affiliationNameIdentifier	.metadata.item_30002_creator2[1].creatorAffiliations[0].affiliationNameIdentifiers[0].affiliationNameIdentifierScheme	.metadata.item_30002_creator2[1].creatorAffiliations[0].affiliationNameIdentifiers[0].affiliationNameIdentifierURI	.metadata.item_30002_creator2[1].creatorAffiliations[0].affiliationNames[0].affiliationName	.metadata.item_30002_creator2[1].creatorAffiliations[0].affiliationNames[0].affiliationNameLang	.metadata.item_30002_creator2[1].creatorAlternatives[0].creatorAlternative	.metadata.item_30002_creator2[1].creatorAlternatives[0].creatorAlternativeLang	.metadata.item_30002_creator2[1].creatorMails[0].creatorMail	.metadata.item_30002_creator2[1].creatorNames[0].creatorName	.metadata.item_30002_creator2[1].creatorNames[0].creatorNameLang	.metadata.item_30002_creator2[1].creatorNames[0].creatorNameType	.metadata.item_30002_creator2[1].creatorType	.metadata.item_30002_creator2[1].familyNames[0].familyName	.metadata.item_30002_creator2[1].familyNames[0].familyNameLang	.metadata.item_30002_creator2[1].givenNames[0].givenName	.metadata.item_30002_creator2[1].givenNames[0].givenNameLang	.metadata.item_30002_creator2[1].nameIdentifiers[0].nameIdentifier	.metadata.item_30002_creator2[1].nameIdentifiers[0].nameIdentifierScheme	.metadata.item_30002_creator2[1].nameIdentifiers[0].nameIdentifierURI	.metadata.item_30002_access_rights4.subitem_access_right	.metadata.item_30002_access_rights4.subitem_access_right_uri	.metadata.item_30002_rights6[0].subitem_rights	.metadata.item_30002_rights6[0].subitem_rights_language	.metadata.item_30002_rights6[0].subitem_rights_resource	.metadata.item_30002_rights6[1].subitem_rights	.metadata.item_30002_rights6[1].subitem_rights_language	.metadata.item_30002_rights6[1].subitem_rights_resource	.metadata.item_30002_subject8[0].subitem_subject	.metadata.item_30002_subject8[0].subitem_subject_language	.metadata.item_30002_subject8[0].subitem_subject_scheme	.metadata.item_30002_subject8[0].subitem_subject_uri	.metadata.item_30002_publisher10[0].subitem_publisher	.metadata.item_30002_publisher10[0].subitem_publisher_language	.metadata.item_30002_date11[0].subitem_date_issued_datetime	.metadata.item_30002_date11[0].subitem_date_issued_type	.metadata.item_30002_language12[0].subitem_language	.metadata.item_30002_resource_type13.resourcetype	.metadata.item_30002_resource_type13.resourceuri	.metadata.item_30002_version_type15.subitem_version_resource	.metadata.item_30002_version_type15.subitem_version_type	.metadata.item_30002_relation18[0].subitem_relation_name[0].subitem_relation_name_language	.metadata.item_30002_relation18[0].subitem_relation_name[0].subitem_relation_name_text	.metadata.item_30002_relation18[0].subitem_relation_type	.metadata.item_30002_relation18[0].subitem_relation_type_id.subitem_relation_type_id_text	.metadata.item_30002_relation18[0].subitem_relation_type_id.subitem_relation_type_select	.metadata.item_30002_relation18[1].subitem_relation_name[0].subitem_relation_name_language	.metadata.item_30002_relation18[1].subitem_relation_name[0].subitem_relation_name_text	.metadata.item_30002_relation18[1].subitem_relation_type	.metadata.item_30002_relation18[1].subitem_relation_type_id.subitem_relation_type_id_text	.metadata.item_30002_relation18[1].subitem_relation_type_id.subitem_relation_type_select	.metadata.item_30002_funding_reference21[0].subitem_award_numbers.subitem_award_number	.metadata.item_30002_funding_reference21[0].subitem_award_numbers.subitem_award_number_type	.metadata.item_30002_funding_reference21[0].subitem_award_numbers.subitem_award_uri	.metadata.item_30002_funding_reference21[0].subitem_award_titles[0].subitem_award_title	.metadata.item_30002_funding_reference21[0].subitem_award_titles[0].subitem_award_title_language	.metadata.item_30002_funding_reference21[0].subitem_funder_identifiers.subitem_funder_identifier	.metadata.item_30002_funding_reference21[0].subitem_funder_identifiers.subitem_funder_identifier_type	.metadata.item_30002_funding_reference21[0].subitem_funder_names[0].subitem_funder_name	.metadata.item_30002_funding_reference21[0].subitem_funder_names[0].subitem_funder_name_language	.metadata.item_30002_funding_reference21[0].subitem_funding_stream_identifiers.subitem_funding_stream_identifier	.metadata.item_30002_funding_reference21[0].subitem_funding_stream_identifiers.subitem_funding_stream_identifier_type	.metadata.item_30002_funding_reference21[0].subitem_funding_stream_identifiers.subitem_funding_stream_identifier_type_uri	.metadata.item_30002_funding_reference21[0].subitem_funding_streams[0].subitem_funding_stream	.metadata.item_30002_funding_reference21[0].subitem_funding_streams[0].subitem_funding_stream_language	.metadata.item_30002_funding_reference21[1].subitem_award_numbers.subitem_award_number	.metadata.item_30002_funding_reference21[1].subitem_award_numbers.subitem_award_number_type	.metadata.item_30002_funding_reference21[1].subitem_award_numbers.subitem_award_uri	.metadata.item_30002_funding_reference21[1].subitem_award_titles[0].subitem_award_title	.metadata.item_30002_funding_reference21[1].subitem_award_titles[0].subitem_award_title_language	.metadata.item_30002_funding_reference21[1].subitem_funder_identifiers.subitem_funder_identifier	.metadata.item_30002_funding_reference21[1].subitem_funder_identifiers.subitem_funder_identifier_type	.metadata.item_30002_funding_reference21[1].subitem_funder_names[0].subitem_funder_name	.metadata.item_30002_funding_reference21[1].subitem_funder_names[0].subitem_funder_name_language	.metadata.item_30002_funding_reference21[1].subitem_funding_stream_identifiers.subitem_funding_stream_identifier	.metadata.item_30002_funding_reference21[1].subitem_funding_stream_identifiers.subitem_funding_stream_identifier_type	.metadata.item_30002_funding_reference21[1].subitem_funding_stream_identifiers.subitem_funding_stream_identifier_type_uri	.metadata.item_30002_funding_reference21[1].subitem_funding_streams[0].subitem_funding_stream	.metadata.item_30002_funding_reference21[1].subitem_funding_streams[0].subitem_funding_stream_language	.metadata.item_30002_source_identifier22[0].subitem_source_identifier	.metadata.item_30002_source_identifier22[0].subitem_source_identifier_type	.metadata.item_30002_source_title23[0].subitem_source_title	.metadata.item_30002_source_title23[0].subitem_source_title_language	.metadata.item_30002_volume_number24.subitem_volume	.metadata.item_30002_issue_number25.subitem_issue	.metadata.item_30002_page_start27.subitem_start_page	.metadata.item_30002_bibliographic_information29.bibliographic_titles[0].bibliographic_title	.metadata.item_30002_bibliographic_information29.bibliographic_titles[0].bibliographic_titleLang	.metadata.item_30002_bibliographic_information29.bibliographicIssueDates.bibliographicIssueDate	.metadata.item_30002_bibliographic_information29.bibliographicIssueDates.bibliographicIssueDateType	.metadata.item_30002_bibliographic_information29.bibliographicIssueNumber	.metadata.item_30002_bibliographic_information29.bibliographicNumberOfPages	.metadata.item_30002_bibliographic_information29.bibliographicPageEnd	.metadata.item_30002_bibliographic_information29.bibliographicPageStart	.metadata.item_30002_bibliographic_information29.bibliographicVolumeNumber
#ID	URI	.POS_INDEX[0]	.PUBLISH_STATUS	.FEEDBACK_MAIL[0]	.CNRI	.DOI_RA	.DOI	Keep/Upgrade Version	タイトル[0].タイトル	タイトル[0].言語	作成者[0].作成者所属[0].所属機関識別子[0].所属機関識別子	作成者[0].作成者所属[0].所属機関識別子[0].所属機関識別子Scheme	作成者[0].作成者所属[0].所属機関識別子[0].所属機関識別子URI	作成者[0].作成者所属[0].所属機関名[0].所属機関名	作成者[0].作成者所属[0].所属機関名[0].言語	作成者[0].作成者別名[0].別名	作成者[0].作成者別名[0].言語	作成者[0].作成者メールアドレス[0].メールアドレス	作成者[0].作成者姓名[0].姓名	作成者[0].作成者姓名[0].言語	作成者[0].作成者姓名[0].名前タイプ	作成者[0].作成者タイプ	作成者[0].作成者姓[0].姓	作成者[0].作成者姓[0].言語	作成者[0].作成者名[0].名	作成者[0].作成者名[0].言語	作成者[0].作成者識別子[0].作成者識別子	作成者[0].作成者識別子[0].作成者識別子Scheme	作成者[0].作成者識別子[0].作成者識別子URI	作成者[1].作成者所属[0].所属機関識別子[0].所属機関識別子	作成者[1].作成者所属[0].所属機関識別子[0].所属機関識別子Scheme	作成者[1].作成者所属[0].所属機関識別子[0].所属機関識別子URI	作成者[1].作成者所属[0].所属機関名[0].所属機関名	作成者[1].作成者所属[0].所属機関名[0].言語	作成者[1].作成者別名[0].別名	作成者[1].作成者別名[0].言語	作成者[1].作成者メールアドレス[0].メールアドレス	作成者[1].作成者姓名[0].姓名	作成者[1].作成者姓名[0].言語	作成者[1].作成者姓名[0].名前タイプ	作成者[1].作成者タイプ	作成者[1].作成者姓[0].姓	作成者[1].作成者姓[0].言語	作成者[1].作成者名[0].名	作成者[1].作成者名[0].言語	作成者[1].作成者識別子[0].作成者識別子	作成者[1].作成者識別子[0].作成者識別子Scheme	作成者[1].作成者識別子[0].作成者識別子URI	アクセス権.アクセス権	アクセス権.アクセス権URI	権利情報[0].権利情報	権利情報[0].言語	権利情報[0].権利情報Resource	権利情報[1].権利情報	権利情報[1].言語	権利情報[1].権利情報Resource	主題[0].主題	主題[0].言語	主題[0].主題Scheme	主題[0].主題URI	出版者[0].出版者	出版者[0].言語	日付[0].日付	日付[0].日付タイプ	言語[0].言語	資源タイプ.資源タイプ 	資源タイプ.資源タイプ識別子	出版タイプ.出版タイプResource	出版タイプ.出版タイプ	関連情報[0].関連名称[0].言語	関連情報[0].関連名称[0].関連名称	関連情報[0].関連タイプ	関連情報[0].関連識別子.関連識別子	関連情報[0].関連識別子.識別子タイプ	関連情報[1].関連名称[0].言語	関連情報[1].関連名称[0].関連名称	関連情報[1].関連タイプ	関連情報[1].関連識別子.関連識別子	関連情報[1].関連識別子.識別子タイプ	助成情報[0].研究課題番号.研究課題番号	助成情報[0].研究課題番号.研究課題番号タイプ	助成情報[0].研究課題番号.研究課題番号URI	助成情報[0].研究課題名[0].研究課題名	助成情報[0].研究課題名[0].言語	助成情報[0].助成機関識別子.助成機関識別子	助成情報[0].助成機関識別子.識別子タイプ	助成情報[0].助成機関名[0].助成機関名	助成情報[0].助成機関名[0].言語	助成情報[0].プログラム情報識別子.プログラム情報識別子	助成情報[0].プログラム情報識別子.プログラム情報識別子タイプ	助成情報[0].プログラム情報識別子.プログラム情報識別子タイプURI	助成情報[0].プログラム情報[0].プログラム情報	助成情報[0].プログラム情報[0].言語	助成情報[1].研究課題番号.研究課題番号	助成情報[1].研究課題番号.研究課題番号タイプ	助成情報[1].研究課題番号.研究課題番号URI	助成情報[1].研究課題名[0].研究課題名	助成情報[1].研究課題名[0].言語	助成情報[1].助成機関識別子.助成機関識別子	助成情報[1].助成機関識別子.識別子タイプ	助成情報[1].助成機関名[0].助成機関名	助成情報[1].助成機関名[0].言語	助成情報[1].プログラム情報識別子.プログラム情報識別子	助成情報[1].プログラム情報識別子.プログラム情報識別子タイプ	助成情報[1].プログラム情報識別子.プログラム情報識別子タイプURI	助成情報[1].プログラム情報[0].プログラム情報	助成情報[1].プログラム情報[0].言語	収録物識別子[0].収録物識別子	収録物識別子[0].収録物識別子タイプ	収録物名[0].収録物名	収録物名[0].言語	巻.巻	号.号	開始ページ.開始ページ	書誌情報.雑誌名[0].タイトル	書誌情報.雑誌名[0].言語	書誌情報.発行日.日付	書誌情報.発行日.日付タイプ	書誌情報.号	書誌情報.ページ数	書誌情報.終了ページ	書誌情報.開始ページ	書誌情報.巻
#											System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System	System																System	System	System	System																																														System	System	System	System	System	System	System	System	System
#		Allow Multiple	Required	Allow Multiple				Required	Required, Allow Multiple	Required, Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple			Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Required	Required			Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple	Allow Multiple												
			private					Keep	Relevance of Mathematical Optimization as a Tool for Diet Modeling in the Development of Food-Based Dietary Recommendations in Sub-Saharan Africa: A Scoping Review	en	0000000121078171	ISNI	https://isni.org/isni/0000000121078171	Japan International Research Center for Agricultural Sciences	en				Shiratori, Sakiko	en	Personal	Author	Shiratori	en	Sakiko	en	0000-0003-3285-3633	ORCID	https://orcid.org/0000-0003-3285-3633	0000000121078171	ISNI	https://isni.org/isni/0000000121078171	Japan International Research Center for Agricultural Sciences	en				Abeysekara, MG Dilini	en	Personal	Author	Abeysekara	en	MG Dilini	en				open access	http://purl.org/coar/access_right/c_abf2		en	http://creativecommons.org/licenses/by/4.0/	© 2025 The Author(s). Published by Elsevier Inc. on behalf of American Society for Nutrition.	en			ja			Elsevier BV	en	2025-08	Issued	eng	journal article	http://purl.org/coar/resource_type/c_6501	http://purl.org/coar/version/c_970fb48d4fbd8a85	VoR			isIdenticalTo	https://doi.org/10.1016/j.advnut.2025.100480	DOI			isIdenticalTo	40653270	PMID	JP19KK0341		https://kaken.nii.ac.jp/grant/KAKENHI-PROJECT-19KK0341/	マダガスカル農村部における食環境の評価と食生活指針	ja	https://doi.org/10.13039/501100001691	Crossref Funder	Japan Society for the Promotion of Science	en											https://doi.org/10.13039/501100008642	Crossref Funder	Foundation for Dietary Scientific Research	en						2161-8313	PISSN	Advances in Nutrition	en	16	8	100480	Advances in Nutrition	en	2025-08	Issued	8			100480	16
